Product_ID,Promotion_ID,Discount_Value
BedLin_67d1,PROMO_2449,10.0
BedLin_aa0f,PROMO_2449,10.0
BedLin_5d3d,PROMO_2449,10.0
BedLin_f732,PROMO_2449,10.0
PilCot_3481,PROMO_2449,10.0
PilCot_f078,PROMO_2449,10.0
PilCot_b22a,PROMO_2449,10.0
PilFea_8a5d,PROMO_2449,10.0
PilFea_115c,PROMO_2449,10.0
PilFea_56ac,PROMO_2449,10.0
PilPol_3076,PROMO_2449,10.0
PilPol_662f,PROMO_2449,10.0
PilPol_a442,PROMO_2449,10.0
BolCot_3050,PROMO_2449,10.0
BolCot_31e6,PROMO_2449,10.0
BolCot_21df,PROMO_2449,10.0
BolFea_98d4,PROMO_2449,10.0
BolFea_d1d6,PROMO_2449,10.0
BolFea_b87f,PROMO_2449,10.0
BolPol_f3ad,PROMO_2449,10.0
BolPol_cfd7,PROMO_2449,10.0
BolPol_82d7,PROMO_2449,10.0
BlaCot_9ebb,PROMO_2449,10.0
BlaCot_9781,PROMO_2449,10.0
BlaCot_8a14,PROMO_2449,10.0
BlaCot_503c,PROMO_2449,10.0
BlaCot_ce6c,PROMO_2449,10.0
BlaCot_b529,PROMO_2449,10.0
BlaCot_572e,PROMO_2449,10.0
BlaCot_9ef6,PROMO_2449,10.0
BlaCot_6c4b,PROMO_2449,10.0
BlaFla_769a,PROMO_2449,10.0
BlaFla_ce8e,PROMO_2449,10.0
BlaFla_4110,PROMO_2449,10.0
BlaFla_f995,PROMO_2449,10.0
BlaFla_1d9c,PROMO_2449,10.0
BlaFla_78f1,PROMO_2449,10.0
BlaFla_7645,PROMO_2449,10.0
BlaFla_ad01,PROMO_2449,10.0
BlaFla_5f55,PROMO_2449,10.0
BlaFle_991d,PROMO_2449,10.0
BlaFle_1485,PROMO_2449,10.0
BlaFle_0f50,PROMO_2449,10.0
BlaFle_c9a0,PROMO_2449,10.0
BlaFle_394c,PROMO_2449,10.0
BlaFle_7daf,PROMO_2449,10.0
BlaFle_5881,PROMO_2449,10.0
BlaFle_33f0,PROMO_2449,10.0
BlaFle_9bda,PROMO_2449,10.0
MatFoa_8cd2,PROMO_6141,0.0
MatFoa_4414,PROMO_6141,0.0
MatFoa_e09a,PROMO_6141,0.0
MatFoa_182e,PROMO_6141,0.0
MatFoa_28ad,PROMO_6141,0.0
MatFoa_13fa,PROMO_6141,0.0
MatSpr_56a3,PROMO_6141,0.0
MatSpr_06ac,PROMO_6141,0.0
MatSpr_ccc4,PROMO_6141,0.0
MatSpr_28ce,PROMO_6141,0.0
MatSpr_ba3a,PROMO_6141,0.0
MatSpr_acd0,PROMO_6141,0.0
MatPoc_1e64,PROMO_6141,0.0
MatPoc_27a0,PROMO_6141,0.0
MatPoc_6ee7,PROMO_6141,0.0
MatPoc_45de,PROMO_6141,0.0
MatPoc_2df5,PROMO_6141,0.0
MatPoc_f6cb,PROMO_6141,0.0
BedCot_2449,PROMO_6141,0.0
BedCot_6141,PROMO_6141,0.0
BedCot_4a29,PROMO_6141,0.0
BedCot_c645,PROMO_6141,0.0
BedCot_d278,PROMO_6141,0.0
BedCot_87ca,PROMO_6141,0.0
BedCot_2397,PROMO_6141,0.0
BedCot_4e8b,PROMO_6141,0.0
BedCot_17f5,PROMO_6141,0.0
BedPol_e8c9,PROMO_6141,0.0
BedPol_2724,PROMO_6141,0.0
BedPol_e207,PROMO_6141,0.0
BedPol_3807,PROMO_6141,0.0
BedPol_f406,PROMO_6141,0.0
BedPol_d3de,PROMO_6141,0.0
BedPol_5144,PROMO_6141,0.0
BedPol_239e,PROMO_6141,0.0
BedPol_5ab8,PROMO_6141,0.0
BedLin_18f8,PROMO_6141,0.0
BedLin_2f24,PROMO_6141,0.0
BedLin_d846,PROMO_6141,0.0
BedLin_8a26,PROMO_6141,0.0
BedLin_b097,PROMO_6141,0.0
BedLin_67d1,PROMO_6141,0.0
BedLin_aa0f,PROMO_6141,0.0
BedLin_5d3d,PROMO_6141,0.0
BedLin_f732,PROMO_6141,0.0
PilCot_3481,PROMO_6141,0.0
PilCot_f078,PROMO_6141,0.0
PilCot_b22a,PROMO_6141,0.0
PilFea_8a5d,PROMO_6141,0.0
PilFea_115c,PROMO_6141,0.0
PilFea_56ac,PROMO_6141,0.0
PilPol_3076,PROMO_6141,0.0
PilPol_662f,PROMO_6141,0.0
PilPol_a442,PROMO_6141,0.0
BolCot_3050,PROMO_6141,0.0
BolCot_31e6,PROMO_6141,0.0
BolCot_21df,PROMO_6141,0.0
BolFea_98d4,PROMO_6141,0.0
BolFea_d1d6,PROMO_6141,0.0
BolFea_b87f,PROMO_6141,0.0
BolPol_f3ad,PROMO_6141,0.0
BolPol_cfd7,PROMO_6141,0.0
BolPol_82d7,PROMO_6141,0.0
BlaCot_9ebb,PROMO_6141,0.0
BlaCot_9781,PROMO_6141,0.0
BlaCot_8a14,PROMO_6141,0.0
BlaCot_503c,PROMO_6141,0.0
BlaCot_ce6c,PROMO_6141,0.0
BlaCot_b529,PROMO_6141,0.0
BlaCot_572e,PROMO_6141,0.0
BlaCot_9ef6,PROMO_6141,0.0
BlaCot_6c4b,PROMO_6141,0.0
BlaFla_769a,PROMO_6141,0.0
BlaFla_ce8e,PROMO_6141,0.0
BlaFla_4110,PROMO_6141,0.0
BlaFla_f995,PROMO_6141,0.0
BlaFla_1d9c,PROMO_6141,0.0
BlaFla_78f1,PROMO_6141,0.0
BlaFla_7645,PROMO_6141,0.0
BlaFla_ad01,PROMO_6141,0.0
BlaFla_5f55,PROMO_6141,0.0
BlaFle_991d,PROMO_6141,0.0
BlaFle_1485,PROMO_6141,0.0
BlaFle_0f50,PROMO_6141,0.0
BlaFle_c9a0,PROMO_6141,0.0
BlaFle_394c,PROMO_6141,0.0
BlaFle_7daf,PROMO_6141,0.0
BlaFle_5881,PROMO_6141,0.0
BlaFle_33f0,PROMO_6141,0.0
BlaFle_9bda,PROMO_6141,0.0
MatFoa_8cd2,PROMO_4a29,210.0
MatFoa_4414,PROMO_4a29,210.0
MatFoa_e09a,PROMO_4a29,330.0
MatFoa_182e,PROMO_4a29,330.0
MatFoa_28ad,PROMO_4a29,450.0
MatFoa_13fa,PROMO_4a29,450.0
MatSpr_56a3,PROMO_4a29,240.0
MatSpr_06ac,PROMO_4a29,240.0
MatSpr_ccc4,PROMO_4a29,360.0
MatSpr_28ce,PROMO_4a29,360.0
MatSpr_ba3a,PROMO_4a29,480.0
MatSpr_acd0,PROMO_4a29,480.0
MatPoc_1e64,PROMO_4a29,510.0
MatPoc_27a0,PROMO_4a29,510.0
MatPoc_6ee7,PROMO_4a29,780.0
MatPoc_45de,PROMO_4a29,780.0
MatPoc_2df5,PROMO_4a29,1050.0
MatPoc_f6cb,PROMO_4a29,1050.0
BedCot_2449,PROMO_4a29,48.0
BedCot_6141,PROMO_4a29,48.0
BedCot_4a29,PROMO_4a29,48.0
BedCot_c645,PROMO_4a29,72.0
BedCot_d278,PROMO_4a29,72.0
BedCot_87ca,PROMO_4a29,72.0
BedCot_2397,PROMO_4a29,90.0
BedCot_4e8b,PROMO_4a29,90.0
BedCot_17f5,PROMO_4a29,90.0
BedPol_e8c9,PROMO_4a29,24.0
BedPol_2724,PROMO_4a29,24.0
BedPol_e207,PROMO_4a29,24.0
BedPol_3807,PROMO_4a29,30.0
BedPol_f406,PROMO_4a29,30.0
BedPol_d3de,PROMO_4a29,30.0
BedPol_5144,PROMO_4a29,36.0
BedPol_239e,PROMO_4a29,36.0
BedPol_5ab8,PROMO_4a29,36.0
BedLin_18f8,PROMO_4a29,120.0
BedLin_2f24,PROMO_4a29,120.0
BedLin_d846,PROMO_4a29,120.0
BedLin_8a26,PROMO_4a29,228.0
BedLin_b097,PROMO_4a29,228.0
BedLin_67d1,PROMO_4a29,228.0
BedLin_aa0f,PROMO_4a29,252.0
BedLin_5d3d,PROMO_4a29,252.0
BedLin_f732,PROMO_4a29,252.0
PilCot_3481,PROMO_4a29,15.0
PilCot_f078,PROMO_4a29,15.0
PilCot_b22a,PROMO_4a29,15.0
PilFea_8a5d,PROMO_4a29,39.0
PilFea_115c,PROMO_4a29,39.0
PilFea_56ac,PROMO_4a29,39.0
PilPol_3076,PROMO_4a29,11.0
PilPol_662f,PROMO_4a29,11.0
PilPol_a442,PROMO_4a29,11.0
BolCot_3050,PROMO_4a29,18.0
BolCot_31e6,PROMO_4a29,18.0
BolCot_21df,PROMO_4a29,18.0
BolFea_98d4,PROMO_4a29,42.0
BolFea_d1d6,PROMO_4a29,42.0
BolFea_b87f,PROMO_4a29,42.0
BolPol_f3ad,PROMO_4a29,13.0
BolPol_cfd7,PROMO_4a29,13.0
BolPol_82d7,PROMO_4a29,13.0
BlaCot_9ebb,PROMO_4a29,72.0
BlaCot_9781,PROMO_4a29,72.0
BlaCot_8a14,PROMO_4a29,72.0
BlaCot_503c,PROMO_4a29,120.0
BlaCot_ce6c,PROMO_4a29,120.0
BlaCot_b529,PROMO_4a29,120.0
BlaCot_572e,PROMO_4a29,132.0
BlaCot_9ef6,PROMO_4a29,132.0
BlaCot_6c4b,PROMO_4a29,132.0
BlaFla_769a,PROMO_4a29,36.0
BlaFla_ce8e,PROMO_4a29,36.0
BlaFla_4110,PROMO_4a29,36.0
BlaFla_f995,PROMO_4a29,60.0
BlaFla_1d9c,PROMO_4a29,60.0
BlaFla_78f1,PROMO_4a29,60.0
BlaFla_7645,PROMO_4a29,72.0
BlaFla_ad01,PROMO_4a29,72.0
BlaFla_5f55,PROMO_4a29,72.0
BlaFle_991d,PROMO_4a29,18.0
BlaFle_1485,PROMO_4a29,18.0
BlaFle_0f50,PROMO_4a29,18.0
BlaFle_c9a0,PROMO_4a29,36.0
BlaFle_394c,PROMO_4a29,36.0
BlaFle_7daf,PROMO_4a29,36.0
BlaFle_5881,PROMO_4a29,42.0
BlaFle_33f0,PROMO_4a29,42.0
BlaFle_9bda,PROMO_4a29,42.0
MatFoa_8cd2,PROMO_c645,15.0
MatFoa_4414,PROMO_c645,15.0
MatFoa_e09a,PROMO_c645,15.0
MatFoa_182e,PROMO_c645,15.0
MatFoa_28ad,PROMO_c645,15.0
MatFoa_13fa,PROMO_c645,15.0
MatSpr_56a3,PROMO_c645,15.0
MatSpr_06ac,PROMO_c645,15.0
MatSpr_ccc4,PROMO_c645,15.0
MatSpr_28ce,PROMO_c645,15.0
MatSpr_ba3a,PROMO_c645,15.0
MatSpr_acd0,PROMO_c645,15.0
MatPoc_1e64,PROMO_c645,15.0
MatPoc_27a0,PROMO_c645,15.0
MatPoc_6ee7,PROMO_c645,15.0
MatPoc_45de,PROMO_c645,15.0
MatPoc_2df5,PROMO_c645,15.0
MatPoc_f6cb,PROMO_c645,15.0
BedCot_2449,PROMO_c645,15.0
BedCot_6141,PROMO_c645,15.0
BedCot_4a29,PROMO_c645,15.0
BedCot_c645,PROMO_c645,15.0
BedCot_d278,PROMO_c645,15.0
BedCot_87ca,PROMO_c645,15.0
BedCot_2397,PROMO_c645,15.0
BedCot_4e8b,PROMO_c645,15.0
BedCot_17f5,PROMO_c645,15.0
BedPol_e8c9,PROMO_c645,15.0
BedPol_2724,PROMO_c645,15.0
BedPol_e207,PROMO_c645,15.0
BedPol_3807,PROMO_c645,15.0
BedPol_f406,PROMO_c645,15.0
BedPol_d3de,PROMO_c645,15.0
BedPol_5144,PROMO_c645,15.0
BedPol_239e,PROMO_c645,15.0
BedPol_5ab8,PROMO_c645,15.0
BedLin_18f8,PROMO_c645,15.0
BedLin_2f24,PROMO_c645,15.0
BedLin_d846,PROMO_c645,15.0
BedLin_8a26,PROMO_c645,15.0
BedLin_b097,PROMO_c645,15.0
BedLin_67d1,PROMO_c645,15.0
BedLin_aa0f,PROMO_c645,15.0
BedLin_5d3d,PROMO_c645,15.0
BedLin_f732,PROMO_c645,15.0
PilCot_3481,PROMO_c645,15.0
PilCot_f078,PROMO_c645,15.0
PilCot_b22a,PROMO_c645,15.0
PilFea_8a5d,PROMO_c645,15.0
PilFea_115c,PROMO_c645,15.0
PilFea_56ac,PROMO_c645,15.0
PilPol_3076,PROMO_c645,15.0
PilPol_662f,PROMO_c645,15.0
PilPol_a442,PROMO_c645,15.0
BolCot_3050,PROMO_c645,15.0
BolCot_31e6,PROMO_c645,15.0
BolCot_21df,PROMO_c645,15.0
BolFea_98d4,PROMO_c645,15.0
BolFea_d1d6,PROMO_c645,15.0
BolFea_b87f,PROMO_c645,15.0
BolPol_f3ad,PROMO_c645,15.0
BolPol_cfd7,PROMO_c645,15.0
BolPol_82d7,PROMO_c645,15.0
BlaCot_9ebb,PROMO_c645,15.0
BlaCot_9781,PROMO_c645,15.0
BlaCot_8a14,PROMO_c645,15.0
BlaCot_503c,PROMO_c645,15.0
BlaCot_ce6c,PROMO_c645,15.0
BlaCot_b529,PROMO_c645,15.0
BlaCot_572e,PROMO_c645,15.0
BlaCot_9ef6,PROMO_c645,15.0
BlaCot_6c4b,PROMO_c645,15.0
BlaFla_769a,PROMO_c645,15.0
BlaFla_ce8e,PROMO_c645,15.0
BlaFla_4110,PROMO_c645,15.0
BlaFla_f995,PROMO_c645,15.0
BlaFla_1d9c,PROMO_c645,15.0
BlaFla_78f1,PROMO_c645,15.0
BlaFla_7645,PROMO_c645,15.0
BlaFla_ad01,PROMO_c645,15.0
BlaFla_5f55,PROMO_c645,15.0
BlaFle_991d,PROMO_c645,15.0
BlaFle_1485,PROMO_c645,15.0
BlaFle_0f50,PROMO_c645,15.0
BlaFle_c9a0,PROMO_c645,15.0
BlaFle_394c,PROMO_c645,15.0
BlaFle_7daf,PROMO_c645,15.0
BlaFle_5881,PROMO_c645,15.0
BlaFle_33f0,PROMO_c645,15.0
BlaFle_9bda,PROMO_c645,15.0
MatFoa_8cd2,PROMO_d278,8.0
MatFoa_4414,PROMO_d278,8.0
MatFoa_e09a,PROMO_d278,8.0
MatFoa_182e,PROMO_d278,8.0
MatFoa_28ad,PROMO_d278,8.0
MatFoa_13fa,PROMO_d278,8.0
MatSpr_56a3,PROMO_d278,8.0
MatSpr_06ac,PROMO_d278,8.0
MatSpr_ccc4,PROMO_d278,8.0
MatSpr_28ce,PROMO_d278,8.0
MatSpr_ba3a,PROMO_d278,8.0
MatSpr_acd0,PROMO_d278,8.0
MatPoc_1e64,PROMO_d278,8.0
MatPoc_27a0,PROMO_d278,8.0
MatPoc_6ee7,PROMO_d278,8.0
MatPoc_45de,PROMO_d278,8.0
MatPoc_2df5,PROMO_d278,8.0
MatPoc_f6cb,PROMO_d278,8.0
BedCot_2449,PROMO_d278,8.0
BedCot_6141,PROMO_d278,8.0
BedCot_4a29,PROMO_d278,8.0
BedCot_c645,PROMO_d278,8.0
BedCot_d278,PROMO_d278,8.0
BedCot_87ca,PROMO_d278,8.0
BedCot_2397,PROMO_d278,8.0
BedCot_4e8b,PROMO_d278,8.0
BedCot_17f5,PROMO_d278,8.0
BedPol_e8c9,PROMO_d278,8.0
BedPol_2724,PROMO_d278,8.0
BedPol_e207,PROMO_d278,8.0
BedPol_3807,PROMO_d278,8.0
BedPol_f406,PROMO_d278,8.0
BedPol_d3de,PROMO_d278,8.0
BedPol_5144,PROMO_d278,8.0
BedPol_239e,PROMO_d278,8.0
BedPol_5ab8,PROMO_d278,8.0
BedLin_18f8,PROMO_d278,8.0
BedLin_2f24,PROMO_d278,8.0
BedLin_d846,PROMO_d278,8.0
BedLin_8a26,PROMO_d278,8.0
BedLin_b097,PROMO_d278,8.0
BedLin_67d1,PROMO_d278,8.0
BedLin_aa0f,PROMO_d278,8.0
BedLin_5d3d,PROMO_d278,8.0
BedLin_f732,PROMO_d278,8.0
PilCot_3481,PROMO_d278,8.0
PilCot_f078,PROMO_d278,8.0
PilCot_b22a,PROMO_d278,8.0
PilFea_8a5d,PROMO_d278,8.0
PilFea_115c,PROMO_d278,8.0
PilFea_56ac,PROMO_d278,8.0
PilPol_3076,PROMO_d278,8.0
PilPol_662f,PROMO_d278,8.0
PilPol_a442,PROMO_d278,8.0
BolCot_3050,PROMO_d278,8.0
BolCot_31e6,PROMO_d278,8.0
BolCot_21df,PROMO_d278,8.0
BolFea_98d4,PROMO_d278,8.0
BolFea_d1d6,PROMO_d278,8.0
BolFea_b87f,PROMO_d278,8.0
BolPol_f3ad,PROMO_d278,8.0
BolPol_cfd7,PROMO_d278,8.0
BolPol_82d7,PROMO_d278,8.0
BlaCot_9ebb,PROMO_d278,8.0
BlaCot_9781,PROMO_d278,8.0
BlaCot_8a14,PROMO_d278,8.0
BlaCot_503c,PROMO_d278,8.0
BlaCot_ce6c,PROMO_d278,8.0
BlaCot_b529,PROMO_d278,8.0
BlaCot_572e,PROMO_d278,8.0
BlaCot_9ef6,PROMO_d278,8.0
BlaCot_6c4b,PROMO_d278,8.0
BlaFla_769a,PROMO_d278,8.0
BlaFla_ce8e,PROMO_d278,8.0
BlaFla_4110,PROMO_d278,8.0
BlaFla_f995,PROMO_d278,8.0
BlaFla_1d9c,PROMO_d278,8.0
BlaFla_78f1,PROMO_d278,8.0
BlaFla_7645,PROMO_d278,8.0
BlaFla_ad01,PROMO_d278,8.0
BlaFla_5f55,PROMO_d278,8.0
BlaFle_991d,PROMO_d278,8.0
BlaFle_1485,PROMO_d278,8.0
BlaFle_0f50,PROMO_d278,8.0
BlaFle_c9a0,PROMO_d278,8.0
BlaFle_394c,PROMO_d278,8.0
BlaFle_7daf,PROMO_d278,8.0
BlaFle_5881,PROMO_d278,8.0
BlaFle_33f0,PROMO_d278,8.0
BlaFle_9bda,PROMO_d278,8.0
MatFoa_8cd2,PROMO_87ca,0.0
MatFoa_4414,PROMO_87ca,0.0
MatFoa_e09a,PROMO_87ca,0.0
MatFoa_182e,PROMO_87ca,0.0
MatFoa_28ad,PROMO_87ca,0.0
MatFoa_13fa,PROMO_87ca,0.0
MatSpr_56a3,PROMO_87ca,0.0
MatSpr_06ac,PROMO_87ca,0.0
MatSpr_ccc4,PROMO_87ca,0.0
MatSpr_28ce,PROMO_87ca,0.0
MatSpr_ba3a,PROMO_87ca,0.0
MatSpr_acd0,PROMO_87ca,0.0
MatPoc_1e64,PROMO_87ca,0.0
MatPoc_27a0,PROMO_87ca,0.0
MatPoc_6ee7,PROMO_87ca,0.0
MatPoc_45de,PROMO_87ca,0.0
MatPoc_2df5,PROMO_87ca,0.0
MatPoc_f6cb,PROMO_87ca,0.0
BedCot_2449,PROMO_87ca,0.0
BedCot_6141,PROMO_87ca,0.0
BedCot_4a29,PROMO_87ca,0.0
BedCot_c645,PROMO_87ca,0.0
BedCot_d278,PROMO_87ca,0.0
BedCot_87ca,PROMO_87ca,0.0
BedCot_2397,PROMO_87ca,0.0
BedCot_4e8b,PROMO_87ca,0.0
BedCot_17f5,PROMO_87ca,0.0
BedPol_e8c9,PROMO_87ca,0.0
BedPol_2724,PROMO_87ca,0.0
BedPol_e207,PROMO_87ca,0.0
BedPol_3807,PROMO_87ca,0.0
BedPol_f406,PROMO_87ca,0.0
BedPol_d3de,PROMO_87ca,0.0
BedPol_5144,PROMO_87ca,0.0
BedPol_239e,PROMO_87ca,0.0
BedPol_5ab8,PROMO_87ca,0.0
BedLin_18f8,PROMO_87ca,0.0
BedLin_2f24,PROMO_87ca,0.0
BedLin_d846,PROMO_87ca,0.0
BedLin_8a26,PROMO_87ca,0.0
BedLin_b097,PROMO_87ca,0.0
BedLin_67d1,PROMO_87ca,0.0
BedLin_aa0f,PROMO_87ca,0.0
BedLin_5d3d,PROMO_87ca,0.0
BedLin_f732,PROMO_87ca,0.0
PilCot_3481,PROMO_87ca,0.0
PilCot_f078,PROMO_87ca,0.0
PilCot_b22a,PROMO_87ca,0.0
PilFea_8a5d,PROMO_87ca,0.0
PilFea_115c,PROMO_87ca,0.0
PilFea_56ac,PROMO_87ca,0.0
PilPol_3076,PROMO_87ca,0.0
PilPol_662f,PROMO_87ca,0.0
PilPol_a442,PROMO_87ca,0.0
BolCot_3050,PROMO_87ca,0.0
BolCot_31e6,PROMO_87ca,0.0
BolCot_21df,PROMO_87ca,0.0
BolFea_98d4,PROMO_87ca,0.0
BolFea_d1d6,PROMO_87ca,0.0
BolFea_b87f,PROMO_87ca,0.0
BolPol_f3ad,PROMO_87ca,0.0
BolPol_cfd7,PROMO_87ca,0.0
BolPol_82d7,PROMO_87ca,0.0
BlaCot_9ebb,PROMO_87ca,0.0
BlaCot_9781,PROMO_87ca,0.0
BlaCot_8a14,PROMO_87ca,0.0
BlaCot_503c,PROMO_87ca,0.0
BlaCot_ce6c,PROMO_87ca,0.0
BlaCot_b529,PROMO_87ca,0.0
BlaCot_572e,PROMO_87ca,0.0
BlaCot_9ef6,PROMO_87ca,0.0
BlaCot_6c4b,PROMO_87ca,0.0
BlaFla_769a,PROMO_87ca,0.0
BlaFla_ce8e,PROMO_87ca,0.0
BlaFla_4110,PROMO_87ca,0.0
BlaFla_f995,PROMO_87ca,0.0
BlaFla_1d9c,PROMO_87ca,0.0
BlaFla_78f1,PROMO_87ca,0.0
BlaFla_7645,PROMO_87ca,0.0
BlaFla_ad01,PROMO_87ca,0.0
BlaFla_5f55,PROMO_87ca,0.0
BlaFle_991d,PROMO_87ca,0.0
BlaFle_1485,PROMO_87ca,0.0
BlaFle_0f50,PROMO_87ca,0.0
BlaFle_c9a0,PROMO_87ca,0.0
BlaFle_394c,PROMO_87ca,0.0
BlaFle_7daf,PROMO_87ca,0.0
BlaFle_5881,PROMO_87ca,0.0
BlaFle_33f0,PROMO_87ca,0.0
BlaFle_9bda,PROMO_87ca,0.0
MatFoa_8cd2,PROMO_2397,8.0
MatFoa_4414,PROMO_2397,8.0
MatFoa_e09a,PROMO_2397,8.0
MatFoa_182e,PROMO_2397,8.0
MatFoa_28ad,PROMO_2397,8.0
MatFoa_13fa,PROMO_2397,8.0
MatSpr_56a3,PROMO_2397,8.0
MatSpr_06ac,PROMO_2397,8.0
MatSpr_ccc4,PROMO_2397,8.0
MatSpr_28ce,PROMO_2397,8.0
MatSpr_ba3a,PROMO_2397,8.0
MatSpr_acd0,PROMO_2397,8.0
MatPoc_1e64,PROMO_2397,8.0
MatPoc_27a0,PROMO_2397,8.0
MatPoc_6ee7,PROMO_2397,8.0
MatPoc_45de,PROMO_2397,8.0
MatPoc_2df5,PROMO_2397,8.0
MatPoc_f6cb,PROMO_2397,8.0
BedCot_2449,PROMO_4e8b,0.0
BedCot_6141,PROMO_4e8b,0.0
BedCot_4a29,PROMO_4e8b,0.0
BedCot_c645,PROMO_4e8b,0.0
BedCot_d278,PROMO_4e8b,0.0
BedCot_87ca,PROMO_4e8b,0.0
BedCot_2397,PROMO_4e8b,0.0
BedCot_4e8b,PROMO_4e8b,0.0
BedCot_17f5,PROMO_4e8b,0.0
BedPol_e8c9,PROMO_4e8b,0.0
BedPol_2724,PROMO_4e8b,0.0
BedPol_e207,PROMO_4e8b,0.0
BedPol_3807,PROMO_4e8b,0.0
BedPol_f406,PROMO_4e8b,0.0
BedPol_d3de,PROMO_4e8b,0.0
BedPol_5144,PROMO_4e8b,0.0
BedPol_239e,PROMO_4e8b,0.0
BedPol_5ab8,PROMO_4e8b,0.0
BedLin_18f8,PROMO_4e8b,0.0
BedLin_2f24,PROMO_4e8b,0.0
BedLin_d846,PROMO_4e8b,0.0
BedLin_8a26,PROMO_4e8b,0.0
BedLin_b097,PROMO_4e8b,0.0
BedLin_67d1,PROMO_4e8b,0.0
BedLin_aa0f,PROMO_4e8b,0.0
BedLin_5d3d,PROMO_4e8b,0.0
BedLin_f732,PROMO_4e8b,0.0
MatFoa_8cd2,PROMO_17f5,8.0
MatFoa_4414,PROMO_17f5,8.0
MatFoa_e09a,PROMO_17f5,8.0
MatFoa_182e,PROMO_17f5,8.0
MatFoa_28ad,PROMO_17f5,8.0
MatFoa_13fa,PROMO_17f5,8.0
MatSpr_56a3,PROMO_17f5,8.0
MatSpr_06ac,PROMO_17f5,8.0
MatSpr_ccc4,PROMO_17f5,8.0
MatSpr_28ce,PROMO_17f5,8.0
MatSpr_ba3a,PROMO_17f5,8.0
MatSpr_acd0,PROMO_17f5,8.0
MatPoc_1e64,PROMO_17f5,8.0
MatPoc_27a0,PROMO_17f5,8.0
MatPoc_6ee7,PROMO_17f5,8.0
MatPoc_45de,PROMO_17f5,8.0
MatPoc_2df5,PROMO_17f5,8.0
MatPoc_f6cb,PROMO_17f5,8.0
MatFoa_8cd2,PROMO_e8c9,0.0
MatFoa_4414,PROMO_e8c9,0.0
MatFoa_e09a,PROMO_e8c9,0.0
MatFoa_182e,PROMO_e8c9,0.0
MatFoa_28ad,PROMO_e8c9,0.0
MatFoa_13fa,PROMO_e8c9,0.0
MatSpr_56a3,PROMO_e8c9,0.0
MatSpr_06ac,PROMO_e8c9,0.0
MatSpr_ccc4,PROMO_e8c9,0.0
MatSpr_28ce,PROMO_e8c9,0.0
MatSpr_ba3a,PROMO_e8c9,0.0
MatSpr_acd0,PROMO_e8c9,0.0
MatPoc_1e64,PROMO_e8c9,0.0
MatPoc_27a0,PROMO_e8c9,0.0
MatPoc_6ee7,PROMO_e8c9,0.0
MatPoc_45de,PROMO_e8c9,0.0
MatPoc_2df5,PROMO_e8c9,0.0
MatPoc_f6cb,PROMO_e8c9,0.0
BedCot_2449,PROMO_e8c9,0.0
BedCot_6141,PROMO_e8c9,0.0
BedCot_4a29,PROMO_e8c9,0.0
BedCot_c645,PROMO_e8c9,0.0
BedCot_d278,PROMO_e8c9,0.0
BedCot_87ca,PROMO_e8c9,0.0
BedCot_2397,PROMO_e8c9,0.0
BedCot_4e8b,PROMO_e8c9,0.0
BedCot_17f5,PROMO_e8c9,0.0
BedPol_e8c9,PROMO_e8c9,0.0
BedPol_2724,PROMO_e8c9,0.0
BedPol_e207,PROMO_e8c9,0.0
BedPol_3807,PROMO_e8c9,0.0
BedPol_f406,PROMO_e8c9,0.0
BedPol_d3de,PROMO_e8c9,0.0
BedPol_5144,PROMO_e8c9,0.0
BedPol_239e,PROMO_e8c9,0.0
BedPol_5ab8,PROMO_e8c9,0.0
BedLin_18f8,PROMO_e8c9,0.0
BedLin_2f24,PROMO_e8c9,0.0
BedLin_d846,PROMO_e8c9,0.0
BedLin_8a26,PROMO_e8c9,0.0
BedLin_b097,PROMO_e8c9,0.0
BedLin_67d1,PROMO_e8c9,0.0
BedLin_aa0f,PROMO_e8c9,0.0
BedLin_5d3d,PROMO_e8c9,0.0
BedLin_f732,PROMO_e8c9,0.0
PilCot_3481,PROMO_e8c9,0.0
PilCot_f078,PROMO_e8c9,0.0
PilCot_b22a,PROMO_e8c9,0.0
PilFea_8a5d,PROMO_e8c9,0.0
PilFea_115c,PROMO_e8c9,0.0
PilFea_56ac,PROMO_e8c9,0.0
PilPol_3076,PROMO_e8c9,0.0
PilPol_662f,PROMO_e8c9,0.0
PilPol_a442,PROMO_e8c9,0.0
BolCot_3050,PROMO_e8c9,0.0
BolCot_31e6,PROMO_e8c9,0.0
BolCot_21df,PROMO_e8c9,0.0
BolFea_98d4,PROMO_e8c9,0.0
BolFea_d1d6,PROMO_e8c9,0.0
BolFea_b87f,PROMO_e8c9,0.0
BolPol_f3ad,PROMO_e8c9,0.0
BolPol_cfd7,PROMO_e8c9,0.0
BolPol_82d7,PROMO_e8c9,0.0
BlaCot_9ebb,PROMO_e8c9,0.0
BlaCot_9781,PROMO_e8c9,0.0
BlaCot_8a14,PROMO_e8c9,0.0
BlaCot_503c,PROMO_e8c9,0.0
BlaCot_ce6c,PROMO_e8c9,0.0
BlaCot_b529,PROMO_e8c9,0.0
BlaCot_572e,PROMO_e8c9,0.0
BlaCot_9ef6,PROMO_e8c9,0.0
BlaCot_6c4b,PROMO_e8c9,0.0
BlaFla_769a,PROMO_e8c9,0.0
BlaFla_ce8e,PROMO_e8c9,0.0
