,Order_Items_ID,Order_ID,Product_ID,Quantity,Unit_Price,Total_Amount
6972,ORIT_2c7bb5,ORD_2c7bb5,PilFea_8a5d,1,650.0,650.0
6973,ORIT_6a81ef,ORD_6a81ef,BedCot_17f5,1,1500.0,1500.0
6974,ORIT_fbe665,ORD_fbe665,MatSpr_28ce,1,6000.0,6000.0
6975,ORIT_d6cf3b,ORD_d6cf3b,MatSpr_28ce,1,6000.0,6000.0
6976,ORIT_f7e678,ORD_f7e678,MatSpr_28ce,1,6000.0,6000.0
6977,ORIT_195f43,ORD_195f43,BolPol_cfd7,2,220.0,440.0
6978,ORIT_c22583,ORD_c22583,BlaFle_394c,1,600.0,600.0
6979,ORIT_bad42c,ORD_bad42c,BlaFle_7daf,1,600.0,600.0
6980,ORIT_44e07b,ORD_44e07b,PilFea_115c,3,650.0,1950.0
6981,ORIT_3d2f71,ORD_3d2f71,MatPoc_2df5,1,17500.0,17500.0
6982,ORIT_622e95,ORD_622e95,MatSpr_ccc4,2,6000.0,12000.0
6983,ORIT_328f8b,ORD_328f8b,MatSpr_acd0,1,8000.0,8000.0
6984,ORIT_4b5c64,ORD_4b5c64,MatPoc_45de,2,13000.0,26000.0
6985,ORIT_5a8672,ORD_5a8672,MatPoc_2df5,2,17500.0,35000.0
6986,ORIT_dd6343,ORD_dd6343,PilPol_a442,3,180.0,540.0
6987,ORIT_a73306,ORD_a73306,BlaFla_f995,1,1000.0,1000.0
6988,ORIT_b9f671,ORD_b9f671,MatPoc_45de,2,13000.0,26000.0
6989,ORIT_f7fe07,ORD_f7fe07,BedCot_2449,1,800.0,800.0
6990,ORIT_1ef0a5,ORD_1ef0a5,BlaFla_4110,1,600.0,600.0
6991,ORIT_63c6c5,ORD_63c6c5,BedPol_239e,1,600.0,600.0
6992,ORIT_7fb588,ORD_7fb588,BedCot_87ca,1,1200.0,1200.0
6993,ORIT_3ac241,ORD_3ac241,BedCot_4a29,1,800.0,800.0
6994,ORIT_689a2c,ORD_689a2c,MatSpr_28ce,1,6000.0,6000.0
6995,ORIT_3a493e,ORD_3a493e,BlaCot_6c4b,1,2200.0,2200.0
6996,ORIT_18d2ba,ORD_18d2ba,BlaFle_c9a0,2,600.0,1200.0
6997,ORIT_1afa82,ORD_1afa82,MatSpr_acd0,1,8000.0,8000.0
6998,ORIT_ef86f7,ORD_ef86f7,MatSpr_acd0,3,8000.0,24000.0
6999,ORIT_881a7e,ORD_881a7e,BedCot_2397,1,1500.0,1500.0
7000,ORIT_72f938,ORD_72f938,BedPol_3807,1,500.0,500.0
7001,ORIT_c67421,ORD_c67421,BedCot_4e8b,4,1500.0,6000.0
7002,ORIT_915865,ORD_915865,MatFoa_28ad,3,7500.0,22500.0
7003,ORIT_df7167,ORD_df7167,BedCot_4a29,1,800.0,800.0
7004,ORIT_818cbd,ORD_818cbd,BedCot_4e8b,1,1500.0,1500.0
7005,ORIT_39e74e,ORD_39e74e,MatSpr_28ce,1,6000.0,6000.0
7006,ORIT_20b281,ORD_20b281,MatSpr_ccc4,1,6000.0,6000.0
7007,ORIT_3eeb55,ORD_3eeb55,BolPol_f3ad,1,220.0,220.0
7008,ORIT_9d6f6e,ORD_9d6f6e,MatFoa_e09a,1,5500.0,5500.0
7009,ORIT_cbf223,ORD_cbf223,PilPol_a442,3,180.0,540.0
7010,ORIT_c3e71a,ORD_c3e71a,MatSpr_06ac,3,4000.0,12000.0
7011,ORIT_99b4b9,ORD_99b4b9,BedCot_17f5,2,1500.0,3000.0
7012,ORIT_842b54,ORD_842b54,PilPol_3076,3,180.0,540.0
7013,ORIT_be2d86,ORD_be2d86,MatPoc_6ee7,3,13000.0,39000.0
7014,ORIT_c9ac5d,ORD_c9ac5d,MatSpr_28ce,2,6000.0,12000.0
7015,ORIT_56cf6f,ORD_56cf6f,PilFea_115c,3,650.0,1950.0
7016,ORIT_693b69,ORD_693b69,MatSpr_06ac,4,4000.0,16000.0
7017,ORIT_60516f,ORD_60516f,MatSpr_acd0,4,8000.0,32000.0
7018,ORIT_37eb13,ORD_37eb13,MatPoc_2df5,3,17500.0,52500.0
7019,ORIT_1a2724,ORD_1a2724,MatPoc_6ee7,4,13000.0,52000.0
7020,ORIT_5d40f8,ORD_5d40f8,BedLin_f732,2,4200.0,8400.0
7021,ORIT_f4bcbb,ORD_f4bcbb,PilFea_115c,3,650.0,1950.0
7022,ORIT_1ee82d,ORD_1ee82d,MatPoc_2df5,3,17500.0,52500.0
7023,ORIT_1430f3,ORD_1430f3,BedCot_17f5,1,1500.0,1500.0
7024,ORIT_fef465,ORD_fef465,PilPol_a442,1,180.0,180.0
7025,ORIT_97a1b2,ORD_97a1b2,BlaCot_6c4b,1,2200.0,2200.0
7026,ORIT_58e3ad,ORD_58e3ad,MatPoc_2df5,1,17500.0,17500.0
7027,ORIT_9f832d,ORD_9f832d,BedCot_2397,1,1500.0,1500.0
7028,ORIT_76f9ae,ORD_76f9ae,MatSpr_06ac,1,4000.0,4000.0
7029,ORIT_b2af73,ORD_b2af73,MatFoa_13fa,1,7500.0,7500.0
7030,ORIT_bc3390,ORD_bc3390,BedCot_4e8b,2,1500.0,3000.0
7031,ORIT_18167b,ORD_18167b,PilPol_662f,4,180.0,720.0
7032,ORIT_7b1723,ORD_7b1723,PilPol_3076,2,180.0,360.0
7033,ORIT_286920,ORD_286920,MatSpr_06ac,2,4000.0,8000.0
7034,ORIT_14f0c5,ORD_14f0c5,BedLin_aa0f,3,4200.0,12600.0
7035,ORIT_381ac7,ORD_381ac7,BedPol_5144,2,600.0,1200.0
7036,ORIT_56d883,ORD_56d883,BedPol_e8c9,3,400.0,1200.0
7037,ORIT_b0e187,ORD_b0e187,BedCot_6141,4,800.0,3200.0
7038,ORIT_e7e2b9,ORD_e7e2b9,MatPoc_2df5,3,17500.0,52500.0
7039,ORIT_f26c67,ORD_f26c67,BedLin_2f24,2,2000.0,4000.0
7040,ORIT_471b88,ORD_471b88,BedCot_2449,3,800.0,2400.0
7041,ORIT_299fc7,ORD_299fc7,BedCot_d278,1,1200.0,1200.0
7042,ORIT_dd1511,ORD_dd1511,MatFoa_e09a,4,5500.0,22000.0
7043,ORIT_09f85b,ORD_09f85b,MatPoc_6ee7,4,13000.0,52000.0
7044,ORIT_3622f7,ORD_3622f7,BedLin_b097,3,3800.0,11400.0
7045,ORIT_e4e309,ORD_e4e309,MatSpr_56a3,4,4000.0,16000.0
7046,ORIT_8c292f,ORD_8c292f,MatPoc_f6cb,3,17500.0,52500.0
7047,ORIT_512b3c,ORD_512b3c,PilPol_662f,2,180.0,360.0
7048,ORIT_0a80a5,ORD_0a80a5,MatSpr_ccc4,1,6000.0,6000.0
7049,ORIT_c644f2,ORD_c644f2,BedCot_2449,2,800.0,1600.0
7050,ORIT_21d52a,ORD_21d52a,PilPol_3076,1,180.0,180.0
7051,ORIT_3d7509,ORD_3d7509,PilFea_8a5d,1,650.0,650.0
7052,ORIT_c9f288,ORD_c9f288,MatSpr_ccc4,2,6000.0,12000.0
7053,ORIT_a3e7ef,ORD_a3e7ef,MatFoa_8cd2,1,3500.0,3500.0
7054,ORIT_c8308b,ORD_c8308b,MatPoc_6ee7,3,13000.0,39000.0
7055,ORIT_8001c8,ORD_8001c8,MatSpr_acd0,1,8000.0,8000.0
7056,ORIT_47532d,ORD_47532d,MatSpr_56a3,1,4000.0,4000.0
7057,ORIT_ce70a0,ORD_ce70a0,MatPoc_2df5,1,17500.0,17500.0
7058,ORIT_d2b96f,ORD_d2b96f,BedCot_2397,3,1500.0,4500.0
7059,ORIT_76e503,ORD_76e503,PilFea_8a5d,2,650.0,1300.0
7060,ORIT_194df5,ORD_194df5,BolFea_98d4,3,700.0,2100.0
7061,ORIT_02156c,ORD_02156c,PilFea_56ac,3,650.0,1950.0
7062,ORIT_3a9226,ORD_3a9226,MatPoc_f6cb,3,17500.0,52500.0
7063,ORIT_0a46b1,ORD_0a46b1,MatSpr_06ac,3,4000.0,12000.0
7064,ORIT_b7c795,ORD_b7c795,BedPol_e207,4,400.0,1600.0
7065,ORIT_595d2d,ORD_595d2d,MatFoa_182e,2,5500.0,11000.0
7066,ORIT_ab89f4,ORD_ab89f4,BedCot_87ca,2,1200.0,2400.0
7067,ORIT_467138,ORD_467138,MatSpr_ccc4,4,6000.0,24000.0
7068,ORIT_2b4bfe,ORD_2b4bfe,MatSpr_acd0,4,8000.0,32000.0
7069,ORIT_fbc7e0,ORD_fbc7e0,MatSpr_ccc4,3,6000.0,18000.0
7070,ORIT_8f2ecb,ORD_8f2ecb,MatSpr_28ce,3,6000.0,18000.0
7071,ORIT_8b27c2,ORD_8b27c2,MatSpr_ccc4,3,6000.0,18000.0
7072,ORIT_326f6e,ORD_326f6e,BlaFla_f995,4,1000.0,4000.0
7073,ORIT_8ab319,ORD_8ab319,BedCot_c645,4,1200.0,4800.0
7074,ORIT_db5574,ORD_db5574,MatPoc_f6cb,1,17500.0,17500.0
7075,ORIT_6a926d,ORD_6a926d,MatPoc_6ee7,1,13000.0,13000.0
7076,ORIT_5d5dd8,ORD_5d5dd8,MatFoa_4414,1,3500.0,3500.0
7077,ORIT_522498,ORD_522498,BolPol_f3ad,2,220.0,440.0
7078,ORIT_af08b0,ORD_af08b0,MatPoc_6ee7,1,13000.0,13000.0
7079,ORIT_3866f1,ORD_3866f1,MatPoc_2df5,1,17500.0,17500.0
7080,ORIT_6b4584,ORD_6b4584,PilPol_a442,1,180.0,180.0
7081,ORIT_bde905,ORD_bde905,BolCot_31e6,1,300.0,300.0
7082,ORIT_f6a1fa,ORD_f6a1fa,BolPol_f3ad,2,220.0,440.0
7083,ORIT_14cb3e,ORD_14cb3e,BedPol_d3de,1,500.0,500.0
7084,ORIT_094f9a,ORD_094f9a,MatPoc_45de,3,13000.0,39000.0
7085,ORIT_2800b2,ORD_2800b2,MatSpr_ba3a,2,8000.0,16000.0
7086,ORIT_03fed7,ORD_03fed7,MatSpr_06ac,1,4000.0,4000.0
7087,ORIT_8c38bb,ORD_8c38bb,BedPol_2724,1,400.0,400.0
7088,ORIT_c21b04,ORD_c21b04,PilPol_662f,2,180.0,360.0
7089,ORIT_efae91,ORD_efae91,MatSpr_acd0,1,8000.0,8000.0
7090,ORIT_33beb3,ORD_33beb3,BedCot_87ca,3,1200.0,3600.0
7091,ORIT_a30427,ORD_a30427,MatSpr_ba3a,1,8000.0,8000.0
7092,ORIT_c386ac,ORD_c386ac,PilPol_3076,1,180.0,180.0
7093,ORIT_4bda19,ORD_4bda19,MatPoc_f6cb,1,17500.0,17500.0
7094,ORIT_3f43c5,ORD_3f43c5,BedCot_87ca,2,1200.0,2400.0
7095,ORIT_32f47e,ORD_32f47e,BedPol_2724,1,400.0,400.0
7096,ORIT_703f2e,ORD_703f2e,MatPoc_f6cb,1,17500.0,17500.0
7097,ORIT_87e5f7,ORD_87e5f7,BedCot_17f5,1,1500.0,1500.0
7098,ORIT_68c532,ORD_68c532,BedCot_2397,1,1500.0,1500.0
7099,ORIT_a72c93,ORD_a72c93,BedCot_17f5,1,1500.0,1500.0
7100,ORIT_2f434a,ORD_2f434a,BedCot_17f5,1,1500.0,1500.0
7101,ORIT_ca1069,ORD_ca1069,MatPoc_6ee7,4,13000.0,52000.0
7102,ORIT_9b3804,ORD_9b3804,MatPoc_f6cb,1,17500.0,17500.0
7103,ORIT_5b189a,ORD_5b189a,BedCot_2449,3,800.0,2400.0
7104,ORIT_b144a2,ORD_b144a2,PilFea_8a5d,1,650.0,650.0
7105,ORIT_01c985,ORD_01c985,BolCot_21df,1,300.0,300.0
7106,ORIT_64d962,ORD_64d962,MatSpr_56a3,1,4000.0,4000.0
7107,ORIT_8733b2,ORD_8733b2,MatSpr_28ce,1,6000.0,6000.0
7108,ORIT_ce120c,ORD_ce120c,MatSpr_acd0,1,8000.0,8000.0
7109,ORIT_ad2416,ORD_ad2416,BedPol_5ab8,1,600.0,600.0
7110,ORIT_d8b838,ORD_d8b838,BedLin_d846,1,2000.0,2000.0
7111,ORIT_bb0f05,ORD_bb0f05,BolPol_f3ad,3,220.0,660.0
7112,ORIT_590012,ORD_590012,MatSpr_ccc4,1,6000.0,6000.0
7113,ORIT_0ab520,ORD_0ab520,BedPol_5ab8,1,600.0,600.0
7114,ORIT_e61573,ORD_e61573,MatPoc_6ee7,2,13000.0,26000.0
7115,ORIT_4e2a01,ORD_4e2a01,BedPol_2724,2,400.0,800.0
7116,ORIT_8faac3,ORD_8faac3,MatFoa_4414,2,3500.0,7000.0
7117,ORIT_a5647c,ORD_a5647c,BedCot_2397,1,1500.0,1500.0
7118,ORIT_052614,ORD_052614,BedCot_2397,4,1500.0,6000.0
7119,ORIT_0c9652,ORD_0c9652,PilPol_3076,1,180.0,180.0
7120,ORIT_00b8d4,ORD_00b8d4,MatPoc_f6cb,2,17500.0,35000.0
7121,ORIT_54185d,ORD_54185d,MatPoc_1e64,1,8500.0,8500.0
7122,ORIT_0d7af2,ORD_0d7af2,BolPol_82d7,1,220.0,220.0
7123,ORIT_e96da8,ORD_e96da8,MatSpr_56a3,2,4000.0,8000.0
7124,ORIT_8a1f49,ORD_8a1f49,BedPol_239e,1,600.0,600.0
7125,ORIT_aaa7d1,ORD_aaa7d1,MatSpr_acd0,1,8000.0,8000.0
7126,ORIT_77e95a,ORD_77e95a,BedCot_6141,2,800.0,1600.0
7127,ORIT_36474f,ORD_36474f,BolPol_f3ad,3,220.0,660.0
7128,ORIT_41d70e,ORD_41d70e,MatPoc_45de,1,13000.0,13000.0
7129,ORIT_36d456,ORD_36d456,BlaFle_9bda,2,700.0,1400.0
7130,ORIT_ed6ddb,ORD_ed6ddb,BedPol_e8c9,1,400.0,400.0
7131,ORIT_4516ad,ORD_4516ad,BlaFle_c9a0,1,600.0,600.0
7132,ORIT_e6623d,ORD_e6623d,MatSpr_ba3a,1,8000.0,8000.0
7133,ORIT_336c48,ORD_336c48,MatPoc_2df5,1,17500.0,17500.0
7134,ORIT_bb33f3,ORD_bb33f3,MatFoa_28ad,1,7500.0,7500.0
7135,ORIT_4a0911,ORD_4a0911,BolPol_cfd7,1,220.0,220.0
7136,ORIT_0700d8,ORD_0700d8,MatPoc_27a0,1,8500.0,8500.0
7137,ORIT_f3b4ba,ORD_f3b4ba,MatSpr_56a3,2,4000.0,8000.0
7138,ORIT_7c0c50,ORD_7c0c50,BedCot_2449,1,800.0,800.0
7139,ORIT_3f4549,ORD_3f4549,BedPol_e8c9,1,400.0,400.0
7140,ORIT_81d409,ORD_81d409,BedCot_17f5,1,1500.0,1500.0
7141,ORIT_cab396,ORD_cab396,PilPol_a442,2,180.0,360.0
7142,ORIT_20ba8d,ORD_20ba8d,BedPol_f406,3,500.0,1500.0
7143,ORIT_fc259c,ORD_fc259c,MatFoa_e09a,1,5500.0,5500.0
7144,ORIT_25a62f,ORD_25a62f,PilPol_3076,1,180.0,180.0
7145,ORIT_b4dcbb,ORD_b4dcbb,MatPoc_2df5,1,17500.0,17500.0
7146,ORIT_2280f2,ORD_2280f2,PilPol_3076,1,180.0,180.0
7147,ORIT_7d9926,ORD_7d9926,MatSpr_ccc4,1,6000.0,6000.0
7148,ORIT_e9bf80,ORD_e9bf80,PilFea_56ac,1,650.0,650.0
7149,ORIT_430990,ORD_430990,PilFea_56ac,1,650.0,650.0
7150,ORIT_e7859e,ORD_e7859e,PilPol_a442,4,180.0,720.0
7151,ORIT_2859c6,ORD_2859c6,MatSpr_ccc4,1,6000.0,6000.0
7152,ORIT_f81dc7,ORD_f81dc7,MatSpr_acd0,1,8000.0,8000.0
7153,ORIT_8619cd,ORD_8619cd,MatPoc_f6cb,1,17500.0,17500.0
7154,ORIT_2ca737,ORD_2ca737,BolPol_cfd7,1,220.0,220.0
7155,ORIT_e4ee1f,ORD_e4ee1f,MatPoc_2df5,1,17500.0,17500.0
7156,ORIT_1258a8,ORD_1258a8,MatPoc_45de,1,13000.0,13000.0
7157,ORIT_368780,ORD_368780,BedPol_239e,4,600.0,2400.0
7158,ORIT_45ffa9,ORD_45ffa9,MatFoa_182e,1,5500.0,5500.0
7159,ORIT_35f38b,ORD_35f38b,PilFea_56ac,1,650.0,650.0
7160,ORIT_17b26a,ORD_17b26a,PilPol_662f,1,180.0,180.0
7161,ORIT_9bab48,ORD_9bab48,MatPoc_f6cb,3,17500.0,52500.0
7162,ORIT_b20f2c,ORD_b20f2c,MatPoc_6ee7,1,13000.0,13000.0
7163,ORIT_297a9b,ORD_297a9b,MatFoa_13fa,3,7500.0,22500.0
7164,ORIT_aef86d,ORD_aef86d,BedCot_4a29,3,800.0,2400.0
7165,ORIT_fc281c,ORD_fc281c,MatSpr_ccc4,1,6000.0,6000.0
7166,ORIT_2b6d17,ORD_2b6d17,MatPoc_f6cb,4,17500.0,70000.0
7167,ORIT_5cb444,ORD_5cb444,BolPol_f3ad,1,220.0,220.0
7168,ORIT_58a5a3,ORD_58a5a3,PilPol_3076,3,180.0,540.0
7169,ORIT_98fb65,ORD_98fb65,BedCot_c645,4,1200.0,4800.0
7170,ORIT_1f5bde,ORD_1f5bde,BolCot_31e6,2,300.0,600.0
7171,ORIT_d04b04,ORD_d04b04,PilPol_a442,1,180.0,180.0
7172,ORIT_07b155,ORD_07b155,PilPol_3076,2,180.0,360.0
7173,ORIT_7dc00a,ORD_7dc00a,BolCot_21df,4,300.0,1200.0
7174,ORIT_23ff45,ORD_23ff45,MatPoc_2df5,3,17500.0,52500.0
7175,ORIT_ef5315,ORD_ef5315,MatPoc_1e64,1,8500.0,8500.0
7176,ORIT_1ce0c9,ORD_1ce0c9,BolPol_82d7,3,220.0,660.0
7177,ORIT_99883c,ORD_99883c,MatSpr_ba3a,3,8000.0,24000.0
7178,ORIT_e2ab55,ORD_e2ab55,PilPol_662f,3,180.0,540.0
7179,ORIT_05c1e2,ORD_05c1e2,PilPol_3076,1,180.0,180.0
7180,ORIT_bbfc8e,ORD_bbfc8e,MatPoc_6ee7,1,13000.0,13000.0
7181,ORIT_2394ec,ORD_2394ec,BolPol_f3ad,1,220.0,220.0
7182,ORIT_8167cc,ORD_8167cc,MatSpr_ccc4,1,6000.0,6000.0
7183,ORIT_df9ccc,ORD_df9ccc,BolCot_31e6,1,300.0,300.0
7184,ORIT_2777b0,ORD_2777b0,BedLin_aa0f,1,4200.0,4200.0
7185,ORIT_e5bb27,ORD_e5bb27,MatSpr_ba3a,2,8000.0,16000.0
7186,ORIT_c87bb9,ORD_c87bb9,BolPol_f3ad,3,220.0,660.0
7187,ORIT_5efa1b,ORD_5efa1b,BolPol_f3ad,3,220.0,660.0
7188,ORIT_42ac65,ORD_42ac65,PilPol_662f,4,180.0,720.0
7189,ORIT_c0c8c0,ORD_c0c8c0,BedCot_2397,3,1500.0,4500.0
7190,ORIT_882915,ORD_882915,MatPoc_6ee7,2,13000.0,26000.0
7191,ORIT_8de775,ORD_8de775,MatSpr_56a3,4,4000.0,16000.0
7192,ORIT_a112a8,ORD_a112a8,BedCot_6141,2,800.0,1600.0
7193,ORIT_6021b3,ORD_6021b3,BlaCot_572e,2,2200.0,4400.0
7194,ORIT_9f010f,ORD_9f010f,PilFea_115c,1,650.0,650.0
7195,ORIT_e94ee2,ORD_e94ee2,BedCot_2397,1,1500.0,1500.0
7196,ORIT_edaa57,ORD_edaa57,MatPoc_2df5,1,17500.0,17500.0
7197,ORIT_6a2f8e,ORD_6a2f8e,PilFea_56ac,1,650.0,650.0
7198,ORIT_96edb4,ORD_96edb4,BedCot_2397,1,1500.0,1500.0
7199,ORIT_da5d9f,ORD_da5d9f,MatPoc_6ee7,1,13000.0,13000.0
7200,ORIT_52276d,ORD_52276d,PilCot_f078,1,250.0,250.0
7201,ORIT_d52b2f,ORD_d52b2f,MatPoc_f6cb,3,17500.0,52500.0
7202,ORIT_3fa03b,ORD_3fa03b,PilPol_a442,1,180.0,180.0
7203,ORIT_4bd694,ORD_4bd694,BolPol_f3ad,2,220.0,440.0
7204,ORIT_de64e1,ORD_de64e1,MatFoa_13fa,1,7500.0,7500.0
7205,ORIT_c1cd69,ORD_c1cd69,BedPol_5144,1,600.0,600.0
7206,ORIT_c0a56e,ORD_c0a56e,BedCot_4e8b,1,1500.0,1500.0
7207,ORIT_fb9880,ORD_fb9880,MatSpr_28ce,3,6000.0,18000.0
7208,ORIT_e7c72d,ORD_e7c72d,PilPol_a442,1,180.0,180.0
7209,ORIT_366a6b,ORD_366a6b,MatSpr_acd0,1,8000.0,8000.0
7210,ORIT_7ccc84,ORD_7ccc84,PilPol_3076,1,180.0,180.0
7211,ORIT_38061b,ORD_38061b,MatSpr_ba3a,4,8000.0,32000.0
7212,ORIT_11a91f,ORD_11a91f,PilPol_662f,2,180.0,360.0
7213,ORIT_a3c702,ORD_a3c702,BolPol_cfd7,3,220.0,660.0
7214,ORIT_6d451c,ORD_6d451c,PilPol_662f,3,180.0,540.0
7215,ORIT_0eec24,ORD_0eec24,MatSpr_06ac,4,4000.0,16000.0
7216,ORIT_147371,ORD_147371,MatSpr_acd0,3,8000.0,24000.0
7217,ORIT_c0719b,ORD_c0719b,BedPol_e8c9,1,400.0,400.0
7218,ORIT_3ca548,ORD_3ca548,BedCot_6141,2,800.0,1600.0
7219,ORIT_00fcab,ORD_00fcab,BedPol_d3de,3,500.0,1500.0
7220,ORIT_f4261b,ORD_f4261b,BolCot_31e6,2,300.0,600.0
7221,ORIT_f15226,ORD_f15226,BedCot_6141,3,800.0,2400.0
7222,ORIT_1452e4,ORD_1452e4,MatPoc_f6cb,3,17500.0,52500.0
7223,ORIT_407a5d,ORD_407a5d,BedCot_d278,4,1200.0,4800.0
7224,ORIT_9109a8,ORD_9109a8,PilPol_3076,3,180.0,540.0
7225,ORIT_4389aa,ORD_4389aa,MatPoc_f6cb,1,17500.0,17500.0
7226,ORIT_92f73e,ORD_92f73e,PilFea_8a5d,1,650.0,650.0
7227,ORIT_3f3dcc,ORD_3f3dcc,MatSpr_56a3,1,4000.0,4000.0
7228,ORIT_d25ecf,ORD_d25ecf,BlaFle_33f0,1,700.0,700.0
7229,ORIT_c1085b,ORD_c1085b,MatPoc_45de,1,13000.0,13000.0
7230,ORIT_af0e34,ORD_af0e34,MatSpr_acd0,1,8000.0,8000.0
7231,ORIT_770704,ORD_770704,BolPol_82d7,1,220.0,220.0
7232,ORIT_46796d,ORD_46796d,BolPol_cfd7,2,220.0,440.0
7233,ORIT_f6e58a,ORD_f6e58a,BedCot_c645,2,1200.0,2400.0
7234,ORIT_6f166f,ORD_6f166f,BedCot_2449,1,800.0,800.0
7235,ORIT_2c4817,ORD_2c4817,BlaFle_33f0,1,700.0,700.0
7236,ORIT_d7e339,ORD_d7e339,MatPoc_f6cb,1,17500.0,17500.0
7237,ORIT_34150d,ORD_34150d,BolPol_f3ad,1,220.0,220.0
7238,ORIT_d0ab23,ORD_d0ab23,MatPoc_2df5,1,17500.0,17500.0
7239,ORIT_f4a67e,ORD_f4a67e,BedPol_e8c9,1,400.0,400.0
7240,ORIT_5b1fbf,ORD_5b1fbf,BedCot_c645,1,1200.0,1200.0
7241,ORIT_b7097a,ORD_b7097a,MatSpr_28ce,1,6000.0,6000.0
7242,ORIT_ee77dd,ORD_ee77dd,MatSpr_ba3a,2,8000.0,16000.0
7243,ORIT_692c05,ORD_692c05,MatSpr_06ac,2,4000.0,8000.0
7244,ORIT_abd0a1,ORD_abd0a1,BolPol_cfd7,1,220.0,220.0
7245,ORIT_9d5a9b,ORD_9d5a9b,BolPol_cfd7,3,220.0,660.0
7246,ORIT_ac6430,ORD_ac6430,BedPol_3807,2,500.0,1000.0
7247,ORIT_fb3525,ORD_fb3525,MatSpr_28ce,1,6000.0,6000.0
7248,ORIT_d56967,ORD_d56967,PilCot_3481,1,250.0,250.0
7249,ORIT_d870d3,ORD_d870d3,MatSpr_28ce,2,6000.0,12000.0
7250,ORIT_f57a15,ORD_f57a15,MatFoa_13fa,4,7500.0,30000.0
7251,ORIT_4c00a5,ORD_4c00a5,MatPoc_6ee7,1,13000.0,13000.0
7252,ORIT_b78d80,ORD_b78d80,MatSpr_acd0,1,8000.0,8000.0
7253,ORIT_17c951,ORD_17c951,BedCot_2449,1,800.0,800.0
7254,ORIT_e02b21,ORD_e02b21,BolPol_82d7,1,220.0,220.0
7255,ORIT_974c81,ORD_974c81,BedCot_17f5,2,1500.0,3000.0
7256,ORIT_a25cc8,ORD_a25cc8,BedCot_87ca,2,1200.0,2400.0
7257,ORIT_d49331,ORD_d49331,PilFea_8a5d,2,650.0,1300.0
7258,ORIT_86bfaf,ORD_86bfaf,MatPoc_2df5,1,17500.0,17500.0
7259,ORIT_30d700,ORD_30d700,BedCot_2449,1,800.0,800.0
7260,ORIT_22370d,ORD_22370d,MatSpr_acd0,1,8000.0,8000.0
7261,ORIT_0ce0b9,ORD_0ce0b9,MatPoc_2df5,2,17500.0,35000.0
7262,ORIT_30743b,ORD_30743b,BlaFle_5881,1,700.0,700.0
7263,ORIT_b50fb3,ORD_b50fb3,BedPol_2724,1,400.0,400.0
7264,ORIT_04dadd,ORD_04dadd,MatSpr_acd0,2,8000.0,16000.0
7265,ORIT_9288b4,ORD_9288b4,MatSpr_acd0,1,8000.0,8000.0
7266,ORIT_8033fa,ORD_8033fa,MatPoc_f6cb,1,17500.0,17500.0
7267,ORIT_8b9e56,ORD_8b9e56,MatSpr_acd0,4,8000.0,32000.0
7268,ORIT_21aa1c,ORD_21aa1c,BedLin_d846,1,2000.0,2000.0
7269,ORIT_030cde,ORD_030cde,BedCot_2397,2,1500.0,3000.0
7270,ORIT_381a4b,ORD_381a4b,BedCot_4e8b,1,1500.0,1500.0
7271,ORIT_f25c20,ORD_f25c20,PilPol_a442,4,180.0,720.0
7272,ORIT_8ea7d7,ORD_8ea7d7,PilPol_3076,1,180.0,180.0
7273,ORIT_06f947,ORD_06f947,BedLin_18f8,1,2000.0,2000.0
7274,ORIT_e7a881,ORD_e7a881,MatSpr_acd0,1,8000.0,8000.0
7275,ORIT_cc6a39,ORD_cc6a39,PilPol_662f,2,180.0,360.0
7276,ORIT_c8ce1f,ORD_c8ce1f,MatPoc_6ee7,1,13000.0,13000.0
7277,ORIT_2f3af7,ORD_2f3af7,BedCot_4a29,2,800.0,1600.0
7278,ORIT_a4268f,ORD_a4268f,MatPoc_2df5,1,17500.0,17500.0
7279,ORIT_caa600,ORD_caa600,MatPoc_45de,3,13000.0,39000.0
7280,ORIT_966cff,ORD_966cff,BedPol_e207,2,400.0,800.0
7281,ORIT_028573,ORD_028573,MatPoc_f6cb,1,17500.0,17500.0
7282,ORIT_4c1ef9,ORD_4c1ef9,BedPol_2724,1,400.0,400.0
7283,ORIT_c3948e,ORD_c3948e,PilCot_3481,1,250.0,250.0
7284,ORIT_fb2469,ORD_fb2469,MatFoa_e09a,3,5500.0,16500.0
7285,ORIT_d8a73e,ORD_d8a73e,BolPol_82d7,1,220.0,220.0
7286,ORIT_83444f,ORD_83444f,BedCot_c645,3,1200.0,3600.0
7287,ORIT_2174be,ORD_2174be,MatPoc_45de,1,13000.0,13000.0
7288,ORIT_1cdbfc,ORD_1cdbfc,BedCot_2397,2,1500.0,3000.0
7289,ORIT_a44a1b,ORD_a44a1b,BedPol_d3de,3,500.0,1500.0
7290,ORIT_23ac61,ORD_23ac61,BedCot_d278,4,1200.0,4800.0
7291,ORIT_b62d68,ORD_b62d68,BedLin_18f8,4,2000.0,8000.0
7292,ORIT_22bd2d,ORD_22bd2d,BolCot_3050,3,300.0,900.0
7293,ORIT_4fb8e5,ORD_4fb8e5,BolCot_31e6,4,300.0,1200.0
7294,ORIT_79a485,ORD_79a485,BolCot_3050,2,300.0,600.0
7295,ORIT_eb0040,ORD_eb0040,BolFea_d1d6,3,700.0,2100.0
